depth_m,b59_ang201,b60_ang201,b61_ang201,b62_ang201,b65_ang201,b67_ang201,b73_ang201,b74_ang201,b76_ang201,b78_ang201
1.65659,0.02896,0.02909,0.0269696,0.0267276,0.0249332,0.021619,0.0138264,0.0149403,0.0144439,0.0141878
1.7647901,0.0272917,0.027376,0.0256967,0.0251357,0.0232109,0.0209127,0.0131177,0.0130687,0.0135071,0.0133381
1.7434601,0.0279455,0.0274138,0.0260726,0.025766,0.0238924,0.0207967,0.0132396,0.0143121,0.01291,0.0135733
1.78918,0.0279801,0.0270404,0.0255693,0.0255775,0.0229614,0.0205326,0.0127025,0.0126706,0.0129861,0.0125479
1.67335,0.0268127,0.0274799,0.0252531,0.0242073,0.0224296,0.0202023,0.0125359,0.0127949,0.0122844,0.0126572
1.4188401,0.0287359,0.0272879,0.0265624,0.0256482,0.0244585,0.0215343,0.013831,0.014965,0.015253,0.0151142
1.6703,0.0290322,0.028617,0.0273378,0.026519,0.0243521,0.021145,0.0136307,0.0140936,0.014054,0.0136334
1.78765,0.0285849,0.0268268,0.0249591,0.0249398,0.022965,0.0195824,0.0136012,0.0135165,0.0133727,0.0131596
1.75565,0.0272359,0.0268756,0.0257402,0.0254191,0.0234699,0.0207119,0.0125356,0.0133567,0.0126227,0.0130657
1.72517,0.0284964,0.027624,0.0262282,0.0266399,0.0247931,0.0213547,0.0131608,0.0136101,0.014687,0.0138364
1.7587,0.0285249,0.0279173,0.0252998,0.0256819,0.0236249,0.0207777,0.0130147,0.012805,0.0126777,0.0129184
1.62306,0.0274703,0.0267739,0.0254062,0.0258017,0.0220837,0.0205357,0.0124475,0.0128865,0.0134124,0.0131375
1.41275,0.0265369,0.0271021,0.0247302,0.0248821,0.021889,0.020421,0.0148492,0.0148528,0.0155963,0.0150665
1.63068,0.0286585,0.0281847,0.0264532,0.0265251,0.0239589,0.0213567,0.0131769,0.0140913,0.0134047,0.0136323
1.76632,0.0283425,0.0270568,0.0252458,0.0251607,0.0236318,0.0206716,0.0137658,0.0139973,0.0133333,0.0134112
1.75717,0.0276405,0.0280712,0.0259696,0.0261145,0.0240276,0.0204884,0.0131104,0.0134493,0.0128148,0.0132019
1.76632,0.0274646,0.0267536,0.0258314,0.025451,0.023827,0.0213185,0.0130669,0.0133239,0.0129457,0.0133468
1.67335,0.0272015,0.0272919,0.0248614,0.0238925,0.0229865,0.0203745,0.0124297,0.0119648,0.0128011,0.0128374
1.41275,0.026945,0.0267267,0.0249727,0.0242235,0.021239,0.0203804,0.0141581,0.0156454,0.0146131,0.0148198
1.6002001,0.0288922,0.0283734,0.0273895,0.0266693,0.0244067,0.0213172,0.0130393,0.013889,0.0141438,0.0138085
1.76784,0.0282643,0.0261595,0.0247415,0.0249455,0.0220695,0.019957,0.0123813,0.013556,0.012424,0.0127147
1.75565,0.0281489,0.0278702,0.0268375,0.0274028,0.0245609,0.0212388,0.0124278,0.013562,0.0140203,0.0133926
1.80594,0.0272175,0.0263902,0.0254063,0.0243888,0.0228194,0.0209258,0.0130163,0.0130796,0.0131208,0.0131161
1.69774,0.0271271,0.027065,0.0252573,0.0250117,0.0229695,0.0204898,0.0124138,0.0134772,0.0123731,0.0123138
1.4097,0.0265105,0.0259945,0.0250081,0.0247221,0.0221232,0.0208522,0.0143457,0.0159171,0.0153069,0.0151284
1.61392,0.0282652,0.0286305,0.0269222,0.0262744,0.0232991,0.0209814,0.0124708,0.0137364,0.01355,0.0133528
1.77089,0.0284612,0.0268661,0.0255536,0.0257085,0.0237162,0.0210578,0.0130759,0.0138349,0.0137126,0.0134569
1.70078,0.0271346,0.0255308,0.0253438,0.0247407,0.0232162,0.0198597,0.0123858,0.0126308,0.0120873,0.0122055
1.77546,0.028475,0.027694,0.026773,0.0265433,0.0248318,0.0213898,0.0138448,0.0140021,0.0135961,0.0137264
1.7480299,0.0269002,0.0261825,0.0251092,0.0253567,0.0226777,0.0201982,0.0120263,0.0130303,0.0119393,0.0121451
1.56972,0.026222,0.0270169,0.0252429,0.0243013,0.022296,0.0205822,0.0133972,0.0136737,0.0135069,0.0140411
1.35179,0.0266558,0.0265598,0.0251189,0.0248295,0.0218228,0.0210765,0.014372,0.016141,0.0149921,0.0151146
1.62763,0.0283648,0.0295679,0.0268088,0.0268544,0.0238312,0.021547,0.0129763,0.0144612,0.0140679,0.0139896
1.77698,0.0263665,0.0262277,0.0248795,0.0253205,0.0225394,0.0205432,0.0126601,0.013239,0.0129619,0.0127979
1.7526,0.0285011,0.0270212,0.0254339,0.025782,0.0228488,0.0209468,0.0131219,0.0137838,0.0131515,0.0133466
1.70383,0.0273647,0.0260281,0.0256224,0.0245285,0.022645,0.0197682,0.0127022,0.0121002,0.0125075,0.011979
1.88976,0.0295376,0.0286616,0.0285725,0.0266808,0.0251565,0.0231886,0.0141888,0.0142981,0.0133538,0.0138461
1.77698,0.0263006,0.0259977,0.0253625,0.0249547,0.021629,0.0200286,0.0118284,0.0123137,0.0132597,0.0125703
1.56362,0.0273276,0.0265982,0.0260558,0.0248366,0.022561,0.0208283,0.0139842,0.0134023,0.0143758,0.0140093
1.30759,0.0271059,0.0263269,0.0254804,0.0253961,0.0226048,0.0213062,0.0151943,0.0155357,0.0150759,0.0153319
1.63068,0.0279667,0.0290531,0.0268195,0.0268744,0.02404,0.0219054,0.0135061,0.0140514,0.0139199,0.0136935
1.63068,0.0287955,0.0285182,0.0269927,0.0258961,0.0244846,0.0207779,0.013035,0.0138778,0.0136207,0.0134093
1.71298,0.0274277,0.0270754,0.0261302,0.025835,0.0231919,0.0208419,0.013324,0.013953,0.0135845,0.0133218
1.71907,0.0279983,0.0267663,0.0261284,0.0260122,0.023077,0.020681,0.0132959,0.0130923,0.0128532,0.013171
1.84556,0.0285176,0.0287761,0.027459,0.0260119,0.0244293,0.0221598,0.0136589,0.0147353,0.0134756,0.0136762
1.77698,0.0264344,0.025793,0.0247591,0.0243819,0.0219241,0.0196186,0.0121398,0.0125951,0.0130137,0.0120817
1.56972,0.0280339,0.027731,0.0262111,0.0262299,0.0224804,0.0214591,0.0140078,0.0141004,0.0144958,0.0140877
1.30302,0.0265232,0.0251772,0.0246025,0.0241413,0.0219941,0.0212269,0.0141243,0.0154529,0.0146159,0.014953
1.61544,0.0273563,0.0284163,0.0264592,0.0261094,0.0234255,0.0207791,0.0135151,0.0138517,0.0134038,0.0134678
1.72923,0.027096,0.0270753,0.0252718,0.0255237,0.0227195,0.0205078,0.0131155,0.0137035,0.0135598,0.0132453
1.75108,0.0273256,0.0272694,0.0266508,0.0255063,0.0228724,0.0208647,0.0129266,0.0133707,0.0130303,0.0127453
1.80137,0.0282528,0.0278986,0.026198,0.0262514,0.0242165,0.0212825,0.0134443,0.0141989,0.0138805,0.0136202
1.77698,0.0272411,0.0262849,0.0249011,0.0263042,0.0223433,0.0207557,0.0126075,0.0135248,0.0137699,0.0132194
1.5941,0.0281192,0.0276575,0.0258954,0.0262181,0.0232206,0.0210779,0.0145486,0.015173,0.0142632,0.0144227
1.3396,0.0257005,0.0252353,0.024656,0.023547,0.0211644,0.0205718,0.0140403,0.0151901,0.0144269,0.0146989
1.54686,0.0288055,0.0277449,0.0263849,0.0262868,0.0229898,0.0212956,0.0140925,0.0137464,0.0147651,0.0141175
1.7465,0.0275159,0.0272681,0.0262171,0.0255752,0.022474,0.0202722,0.013301,0.0133598,0.0131704,0.0130583
1.73431,0.0270236,0.0265957,0.0255098,0.0255484,0.0229553,0.0202749,0.0126593,0.0134673,0.0132468,0.0129918
1.73584,0.028199,0.0270615,0.0260467,0.0251574,0.023194,0.0206561,0.0125501,0.0132014,0.0130385,0.012874
1.83337,0.0283877,0.0283749,0.0264659,0.0255962,0.0231398,0.0215542,0.0132494,0.0130534,0.0134898,0.0133271
1.78918,0.0273537,0.0261825,0.0255029,0.0252806,0.0227999,0.0212935,0.0130797,0.0130915,0.0138574,0.013409
1.5666699,0.027138,0.0266073,0.0256979,0.0249031,0.0219492,0.0206611,0.0140012,0.0137232,0.0135694,0.0136975
1.3472199,0.0261493,0.0263958,0.0243569,0.0241801,0.0223717,0.0213064,0.0147967,0.0152634,0.0152476,0.0150925
1.32283,0.0262092,0.0254072,0.0243347,0.0243651,0.0216021,0.0203095,0.0140756,0.0152775,0.0153142,0.0150769
1.54229,0.0279322,0.0267784,0.0264648,0.0253724,0.0236301,0.021353,0.0132699,0.0137731,0.0147939,0.0141251
1.7206,0.0270236,0.0265957,0.0255098,0.0255484,0.0229553,0.0202749,0.0126593,0.0134673,0.0132468,0.0129918
1.72822,0.0277264,0.0280418,0.0263894,0.0254754,0.0227296,0.0206531,0.0128122,0.0127515,0.0127487,0.0128149
1.83794,0.0283877,0.0283749,0.0264659,0.0255962,0.0231398,0.0215542,0.0132494,0.0130534,0.0134898,0.0133271
1.77394,0.0274481,0.0272474,0.0259815,0.0245013,0.0228269,0.0202631,0.0133183,0.0131306,0.0127334,0.0130748
1.50571,0.0281372,0.0272836,0.0259516,0.0256106,0.0233376,0.0212703,0.0140478,0.0139408,0.0138388,0.014247
1.32283,0.0255184,0.0253964,0.0245002,0.0240141,0.0224672,0.0206664,0.0141305,0.015643,0.0156908,0.0153107
1.5499099,0.0273987,0.0270419,0.0261654,0.0253601,0.0235095,0.0209783,0.0130758,0.0135976,0.013577,0.0135389
1.71907,0.0290298,0.0277277,0.0266114,0.0261067,0.0235339,0.0214728,0.0132298,0.0137489,0.0133446,0.0133368
1.71602,0.0283056,0.0271452,0.0270316,0.0257563,0.0232311,0.0206609,0.0130065,0.0129499,0.0133245,0.0132028
1.7266901,0.0270164,0.026529,0.0255993,0.0249423,0.0227879,0.0204645,0.0128315,0.0126714,0.0127741,0.0123082
1.79375,0.0281948,0.0290005,0.0270098,0.0264977,0.0244311,0.0225309,0.014556,0.013885,0.0142266,0.0138027
1.76784,0.0261579,0.0265926,0.0249397,0.0248848,0.0228769,0.0206602,0.0122938,0.0123699,0.0130496,0.0126767
1.4356101,0.0267216,0.0255454,0.0248839,0.0248705,0.0219053,0.0211588,0.0128983,0.0139614,0.013621,0.0136781
1.3853199,0.0259402,0.026041,0.0239991,0.0241941,0.0214061,0.0212267,0.0139618,0.0150269,0.015359,0.0156899
1.55448,0.0271599,0.0271147,0.0254984,0.0258956,0.0228951,0.0207366,0.0138313,0.0131201,0.0137588,0.0131314
1.6763999,0.028481,0.0267843,0.0258394,0.0254631,0.0234332,0.0200183,0.0129071,0.013514,0.0128537,0.0131368
1.73431,0.0275164,0.0258198,0.0250075,0.0244686,0.0224376,0.020331,0.0121708,0.012101,0.0122262,0.0120626
1.72822,0.0266909,0.0256225,0.0252724,0.0244729,0.0222156,0.0197357,0.0117967,0.0121217,0.0122248,0.0119387
1.79527,0.028387,0.0265968,0.0262048,0.0255141,0.0234516,0.0210495,0.0129816,0.0136978,0.0135871,0.0136035
1.79527,0.026364,0.0264758,0.0253888,0.025298,0.0233486,0.0211733,0.012981,0.0131824,0.0128229,0.0126636
1.43408,0.0273021,0.0274552,0.0256757,0.0248199,0.0222787,0.0211249,0.0136725,0.0145741,0.0141685,0.0136562
1.39903,0.026891,0.0265937,0.0246696,0.0243524,0.0224495,0.0212295,0.0142404,0.0151837,0.0151312,0.0157339
1.54686,0.0290968,0.0276052,0.0265128,0.0254066,0.0242662,0.0212878,0.013238,0.0134721,0.013255,0.0135222
1.70688,0.0278221,0.0275447,0.0265681,0.0265166,0.0244559,0.0210912,0.0129591,0.0132048,0.0138946,0.0133787
1.75971,0.0268008,0.0258012,0.0255789,0.0240327,0.0219426,0.0194078,0.0119102,0.011999,0.011793,0.0121685
1.75565,0.0271647,0.0264252,0.0253742,0.0244452,0.0219826,0.0201254,0.0118975,0.0115698,0.0122447,0.0123408
1.70231,0.0276228,0.0274888,0.0264141,0.0254732,0.0232981,0.0207512,0.0129767,0.0127839,0.0129429,0.0130929
1.7434601,0.0272913,0.027445,0.0259876,0.0251718,0.0227487,0.0198998,0.0120069,0.0128895,0.0124285,0.0124827
1.76784,0.0272913,0.027445,0.0259876,0.0251718,0.0227487,0.0198998,0.0120069,0.0128895,0.0124285,0.0124827
1.8349,0.0276397,0.02682,0.0258479,0.0256001,0.0229125,0.0200872,0.0136156,0.0131471,0.0129636,0.0131868
1.78613,0.0275884,0.0270618,0.0257251,0.025082,0.0234333,0.0217837,0.0135407,0.0137912,0.0136192,0.0135611
1.82118,0.029434,0.0283578,0.0264602,0.0263146,0.0242176,0.0209496,0.0142079,0.0137148,0.0146252,0.0138827
1.77394,0.0284408,0.027457,0.0256538,0.0244799,0.0221597,0.0203935,0.0130253,0.0137606,0.0133736,0.0133192
1.6002001,0.0273021,0.0274552,0.0256757,0.0248199,0.0222787,0.0211249,0.0136725,0.0145741,0.0141685,0.0136562
1.36246,0.025237,0.0244947,0.0242639,0.0235127,0.0219361,0.0210146,0.0145682,0.0154251,0.0155011,0.0152276
1.2923501,0.0264846,0.0263986,0.0245334,0.0246632,0.0226103,0.0211815,0.0137301,0.0151168,0.0150785,0.0156922
1.54686,0.0283842,0.027096,0.0264411,0.0250909,0.0238754,0.0211027,0.0132959,0.0130375,0.0131257,0.0134275
1.69621,0.027975,0.0275313,0.0268726,0.0261757,0.023874,0.021113,0.0136885,0.0132467,0.013681,0.0131906
1.77698,0.0290253,0.0285445,0.0275563,0.0264899,0.0250305,0.0216027,0.0139049,0.013746,0.0143061,0.0137718
1.77698,0.0268877,0.0256639,0.0260441,0.0248065,0.0231594,0.020565,0.0122689,0.0119661,0.0120864,0.011626
1.7465,0.0268008,0.0258012,0.0255789,0.0240327,0.0219426,0.0194078,0.0119102,0.011999,0.011793,0.0121685
1.8409899,0.0281632,0.027008,0.0260017,0.0253518,0.0228261,0.0203409,0.0141624,0.0128714,0.0131074,0.0131361
1.83337,0.0273028,0.0264854,0.0256312,0.0254491,0.02309,0.0202765,0.0130814,0.0127816,0.0130488,0.0127054
1.8196599,0.0274666,0.0281348,0.0268966,0.026589,0.0247407,0.0215155,0.0125714,0.0138678,0.0136811,0.0133778
1.83337,0.0274666,0.0281348,0.0268966,0.026589,0.0247407,0.0215155,0.0125714,0.0138678,0.0136811,0.0133778
1.8745199,0.0282719,0.0282514,0.0265088,0.0266399,0.024359,0.0214497,0.0136243,0.0134764,0.0131993,0.0132715
1.8227,0.0284434,0.0280989,0.0273727,0.0266762,0.0243897,0.0222799,0.0142457,0.013836,0.0142663,0.013621
1.83337,0.0273663,0.0284199,0.026351,0.0252335,0.0238318,0.0218431,0.0141004,0.0136991,0.0136288,0.0138322
1.83794,0.0279579,0.0277023,0.0264216,0.0254857,0.0243901,0.0214689,0.0142937,0.0135376,0.0137081,0.0138615
1.7983201,0.0283954,0.026926,0.0257243,0.0258331,0.0238559,0.0204251,0.0136445,0.0133755,0.0130095,0.0130872
1.81356,0.0284408,0.027457,0.0256538,0.0244799,0.0221597,0.0203935,0.0130253,0.0137606,0.0133736,0.0133192
1.6337301,0.0281994,0.0263934,0.0258057,0.0256912,0.0231896,0.02108,0.0129199,0.0132238,0.0138696,0.0133111
1.35788,0.0246742,0.023817,0.0239885,0.0233315,0.0212553,0.020197,0.0138206,0.0144821,0.0149584,0.0142783
1.5621001,0.0283916,0.0277865,0.0258066,0.0259143,0.0232637,0.020232,0.0133271,0.013314,0.0131457,0.0133006
1.67792,0.027975,0.0275313,0.0268726,0.0261757,0.023874,0.021113,0.0136885,0.0132467,0.013681,0.0131906
1.77394,0.029125,0.0288518,0.0271644,0.0274085,0.023889,0.0218067,0.0138125,0.0141568,0.0139253,0.0135781
1.81661,0.028718,0.029005,0.0275147,0.0261777,0.0242875,0.02226,0.0129263,0.0131537,0.0138098,0.0135589
1.6337301,0.0272851,0.026147,0.0260129,0.0245434,0.0230643,0.0204242,0.0127391,0.0120716,0.0124808,0.0124189
1.81356,0.0275618,0.026682,0.0252927,0.0251197,0.0225015,0.0200251,0.0125692,0.013595,0.0134014,0.0135128
1.60172,0.0267746,0.0261586,0.0248553,0.0241732,0.0225977,0.0206887,0.013444,0.0133886,0.0140461,0.0139072
1.42342,0.0257808,0.027354,0.0242671,0.0234931,0.0220765,0.0216161,0.0143053,0.0150139,0.0146712,0.0150055
1.57277,0.0280423,0.0278808,0.0266915,0.0270908,0.0245351,0.0208795,0.01409,0.0144009,0.0142131,0.0137146
1.69469,0.0272475,0.0274407,0.0261045,0.0252449,0.0236091,0.0208571,0.0132621,0.0129191,0.0133427,0.0130628
1.73736,0.0277998,0.0276575,0.0270851,0.0261438,0.0238922,0.0207522,0.0129998,0.0130875,0.0132477,0.0129803
1.75108,0.0279191,0.0278673,0.0259621,0.0255051,0.0236867,0.0216506,0.0135258,0.0139607,0.0136872,0.0136707
1.7983201,0.0288741,0.0279871,0.0269172,0.0268573,0.0244626,0.0224513,0.013861,0.0140402,0.0139619,0.0136328
1.7053601,0.0293018,0.0280636,0.0269772,0.0259308,0.0242698,0.0214285,0.0138443,0.0133644,0.0143247,0.0136943
1.84404,0.0258928,0.0259948,0.0243663,0.0243422,0.0224401,0.0215875,0.0126627,0.0128527,0.0130166,0.0129226
1.50876,0.0274683,0.0278224,0.0261523,0.0257023,0.0228094,0.0205257,0.0135293,0.0134382,0.0141797,0.0142327
1.4782799,0.0259922,0.0275434,0.0248178,0.0243679,0.0223893,0.0214776,0.0148103,0.0151989,0.0144215,0.0145093
1.5682,0.0278966,0.0271866,0.0268262,0.0251546,0.0228609,0.0212615,0.0135905,0.0127933,0.0135375,0.013705
1.7693599,0.026512,0.026785,0.0255674,0.0255695,0.0229433,0.0207776,0.0125257,0.012957,0.0134168,0.0132275
1.79375,0.0291505,0.0292372,0.0276787,0.0265639,0.0244044,0.0214688,0.0142786,0.013812,0.0135158,0.0138213
1.7434601,0.0288324,0.027143,0.0265029,0.0265227,0.0241471,0.0222262,0.0137137,0.0136052,0.0138776,0.0135668
1.69621,0.0297602,0.0284839,0.0272442,0.0265993,0.0246054,0.0216859,0.0141036,0.0137454,0.0138292,0.013569
1.8409899,0.0264997,0.0258452,0.0247319,0.0240375,0.0225354,0.020487,0.012365,0.0127277,0.0133715,0.0126646
1.34417,0.027638,0.0265297,0.0246753,0.024701,0.0219598,0.0201775,0.0129907,0.0132645,0.0139615,0.0141113
1.42951,0.0258951,0.0263775,0.0244536,0.0240184,0.021336,0.0207622,0.0141577,0.0150863,0.0142932,0.0142435
1.56058,0.0270333,0.026602,0.0261296,0.0251986,0.0223833,0.0207742,0.0128525,0.0125131,0.0131607,0.0129733
1.77394,0.0275534,0.0265437,0.0253798,0.0251373,0.0235952,0.0209149,0.0135195,0.0141364,0.0130506,0.0129294
1.78308,0.026512,0.026785,0.0255674,0.0255695,0.0229433,0.0207776,0.0125257,0.012957,0.0134168,0.0132275
1.79984,0.0287857,0.0291453,0.0266639,0.0263707,0.0240204,0.0218032,0.0135769,0.0135911,0.0130112,0.0133946
1.63678,0.0287165,0.0290654,0.0274931,0.026428,0.0243278,0.0217131,0.0136603,0.0135775,0.0135876,0.0134855
1.6428699,0.0294599,0.0284495,0.0270149,0.026339,0.0253195,0.0222608,0.0139943,0.0136096,0.0137698,0.0136182
1.88366,0.0273722,0.0267814,0.0253569,0.0248547,0.0232595,0.0208917,0.0134086,0.0147207,0.013629,0.0132209
1.38684,0.027638,0.0265297,0.0246753,0.024701,0.0219598,0.0201775,0.0129907,0.0132645,0.0139615,0.0141113
1.4020801,0.0264944,0.0279828,0.0250375,0.0242383,0.0222821,0.0207477,0.0143959,0.0154674,0.014241,0.014313
1.56515,0.0270333,0.026602,0.0261296,0.0251986,0.0223833,0.0207742,0.0128525,0.0125131,0.0131607,0.0129733
1.76784,0.0264023,0.0262676,0.0254431,0.0249782,0.0235077,0.0201402,0.0126118,0.0134852,0.0130782,0.012911
1.78613,0.0272793,0.027549,0.0254925,0.0260007,0.0228899,0.0209833,0.0126158,0.0135967,0.0132424,0.0133956
1.8196599,0.0290597,0.0278016,0.0275785,0.0272467,0.0234869,0.0211953,0.0135502,0.0140938,0.0139938,0.0138377
1.80137,0.0294675,0.0277744,0.0281621,0.0275568,0.0246626,0.0223477,0.0144447,0.0144041,0.0138623,0.0137249
1.6444,0.0284668,0.0289526,0.0273667,0.0256388,0.0244353,0.0215472,0.0132171,0.0134827,0.0133363,0.0132908
1.8227,0.0273722,0.0267814,0.0253569,0.0248547,0.0232595,0.0208917,0.0134086,0.0147207,0.013629,0.0132209
1.31826,0.0275127,0.0268628,0.0254836,0.0256464,0.0230334,0.0208418,0.0127361,0.0138262,0.0136362,0.0133488
1.4356101,0.0264978,0.0267357,0.0246897,0.0246329,0.0218479,0.0208782,0.0151032,0.0150194,0.0145934,0.0147763
1.62611,0.0285387,0.0277939,0.0257241,0.0248943,0.022476,0.0202074,0.0133616,0.013498,0.0135912,0.0133503
1.84556,0.0269998,0.027595,0.0256902,0.0259851,0.023263,0.0205145,0.0126072,0.0137695,0.0133695,0.0129052
1.8196599,0.0272397,0.0273857,0.0261441,0.0256761,0.023628,0.0201682,0.0126529,0.0128261,0.012992,0.0128413
1.86538,0.0284229,0.0282205,0.026552,0.025471,0.0230315,0.0206675,0.0126824,0.013582,0.0137786,0.0133463
1.82423,0.0277969,0.0275017,0.0263727,0.0269588,0.024397,0.0217856,0.0134344,0.0136714,0.0135125,0.0132267
1.81356,0.0304638,0.0290563,0.0262147,0.026426,0.0240795,0.0213113,0.0128416,0.0138066,0.0128772,0.012937
1.81661,0.0298426,0.0277942,0.0257228,0.0262097,0.0234068,0.021096,0.0129294,0.0135032,0.0132755,0.0129886
1.68554,0.0279114,0.0279404,0.026708,0.0261808,0.0240746,0.0209534,0.0128222,0.0133596,0.0133641,0.0130755
1.72822,0.0260265,0.0255254,0.0248334,0.0254389,0.0223713,0.0196843,0.0123484,0.0130089,0.0134787,0.0131752
1.28321,0.0275127,0.0268628,0.0254836,0.0256464,0.0230334,0.0208418,0.0127361,0.0138262,0.0136362,0.0133488
1.38074,0.0266197,0.0263702,0.0246492,0.023956,0.0222611,0.0208355,0.0141781,0.0146908,0.0144524,0.0146782
1.57582,0.0272716,0.026829,0.0259923,0.0248688,0.023196,0.0207782,0.0129997,0.01287,0.0132439,0.0135718
1.88062,0.0279308,0.0276154,0.027107,0.026639,0.0240855,0.0215425,0.0135512,0.0129253,0.0133723,0.0130913
1.81356,0.0284421,0.0275424,0.0268171,0.0264114,0.0236485,0.0215808,0.0131392,0.0134089,0.0132232,0.0134581
1.81661,0.0288984,0.0272442,0.0268934,0.0263649,0.0235259,0.0204691,0.013142,0.0132775,0.0134943,0.0129663
1.77089,0.0289262,0.0274988,0.0265671,0.0260071,0.023576,0.0211483,0.0132075,0.0138783,0.0133893,0.0133629
1.73584,0.0277259,0.0267998,0.0261537,0.0255324,0.0227904,0.0209355,0.0134775,0.0134718,0.01335,0.0130735
1.7465,0.0270329,0.0254232,0.0251869,0.0250554,0.02281,0.020664,0.0132638,0.0140164,0.0128234,0.0127223
1.76784,0.0260265,0.0255254,0.0248334,0.0254389,0.0223713,0.0196843,0.0123484,0.0130089,0.0134787,0.0131752
1.45847,0.027587,0.025748,0.0257887,0.0254145,0.0223729,0.0201045,0.0135443,0.0131217,0.0133843,0.0133687
1.43713,0.0268932,0.0261073,0.0244453,0.0243145,0.0221561,0.0207505,0.0142183,0.0146274,0.0148508,0.0149183
1.62154,0.0276208,0.0273643,0.0262094,0.0254228,0.0233033,0.0212492,0.0136346,0.0129422,0.012496,0.0127933
1.73584,0.0284181,0.0275949,0.0267526,0.0267196,0.0240709,0.0220638,0.0138367,0.0139677,0.0135622,0.0134573
1.80442,0.0273016,0.0268751,0.0255206,0.0244654,0.0224083,0.0193484,0.0130109,0.0128677,0.0128423,0.0128787
1.76784,0.0266118,0.0256418,0.0252196,0.0247604,0.022296,0.0206336,0.0123098,0.0130793,0.0126277,0.0127442
1.4762501,0.0283686,0.0268101,0.0264804,0.0259064,0.0230178,0.0216096,0.0141135,0.0135931,0.0138408,0.0135885
1.4417,0.0276137,0.0264863,0.0257118,0.0257801,0.0232859,0.020737,0.0143967,0.015088,0.0144701,0.0143038
1.63678,0.0271253,0.0267598,0.0255548,0.0249884,0.0228872,0.0207445,0.0130946,0.0123625,0.0132319,0.0131627
1.67945,0.0282061,0.0281693,0.0260631,0.0256788,0.0242086,0.0217502,0.0138153,0.013829,0.0138938,0.0134349
1.71298,0.0279848,0.0267326,0.0262671,0.0260627,0.0238115,0.0212895,0.0135245,0.0131488,0.0135508,0.0133148
1.8349,0.0273016,0.0268751,0.0255206,0.0244654,0.0224083,0.0193484,0.0130109,0.0128677,0.0128423,0.0128787
1.43104,0.0282189,0.0274422,0.0266131,0.026549,0.0240653,0.0214037,0.0130859,0.0140804,0.014149,0.0141606
1.4478,0.0263971,0.0261177,0.0245555,0.0249106,0.0232736,0.0210453,0.0137861,0.0143996,0.0144606,0.0142816
1.61239,0.026833,0.0267533,0.0254784,0.0245538,0.022008,0.0206408,0.012816,0.0135419,0.0136879,0.0132204
1.63678,0.0277819,0.0273806,0.0255854,0.0254507,0.0226617,0.020932,0.0129381,0.0127023,0.0131088,0.0135088
1.65659,0.0282061,0.0281693,0.0260631,0.0256788,0.0242086,0.0217502,0.0138153,0.013829,0.0138938,0.0134349
1.81356,0.0276974,0.0271571,0.0266557,0.0256053,0.0233573,0.0199764,0.0130875,0.0131542,0.0132061,0.0131962
1.42342,0.0285445,0.0283994,0.0259424,0.0258584,0.0238245,0.02166,0.0140411,0.014044,0.0141953,0.0139872
1.4356101,0.0263971,0.0261177,0.0245555,0.0249106,0.0232736,0.0210453,0.0137861,0.0143996,0.0144606,0.0142816
1.41732,0.0287119,0.0282358,0.0264323,0.0265896,0.0238404,0.0214223,0.014173,0.0147211,0.0143613,0.0144641
1.6763999,0.0277819,0.0273806,0.0255854,0.0254507,0.0226617,0.020932,0.0129381,0.0127023,0.0131088,0.0135088
1.73431,0.0282061,0.0281693,0.0260631,0.0256788,0.0242086,0.0217502,0.0138153,0.013829,0.0138938,0.0134349
1.86538,0.0277733,0.0265264,0.0250665,0.0246348,0.0221313,0.0205108,0.012675,0.0128702,0.0131462,0.0130554
1.85623,0.0276974,0.0271571,0.0266557,0.0256053,0.0233573,0.0199764,0.0130875,0.0131542,0.0132061,0.0131962
1.2573,0.0285445,0.0283994,0.0259424,0.0258584,0.0238245,0.02166,0.0140411,0.014044,0.0141953,0.0139872
1.4417,0.0273743,0.0275528,0.0257079,0.0254587,0.024269,0.0215683,0.013932,0.0147193,0.0151279,0.014727
1.67945,0.0276271,0.0274012,0.026161,0.025379,0.022804,0.0207567,0.0129513,0.0136265,0.013809,0.0133402
1.68859,0.0265566,0.0265232,0.0253388,0.0247673,0.0228845,0.0204551,0.0136365,0.012474,0.013578,0.0136787
1.75565,0.0289206,0.0284824,0.0265978,0.0259684,0.0245005,0.0218909,0.0140895,0.0144007,0.0136579,0.01353
1.76174,0.0274528,0.0270291,0.0262894,0.0252549,0.0220048,0.0201274,0.0131982,0.0133706,0.0126021,0.0128346
1.78918,0.028282,0.026887,0.0250051,0.0244059,0.0220671,0.0212191,0.0129739,0.013009,0.0126036,0.0130274
1.29083,0.0268839,0.0273841,0.0263527,0.0259703,0.0229038,0.0204312,0.0123548,0.0130974,0.0135423,0.013512
1.38684,0.0275199,0.0276506,0.0262623,0.0264669,0.0239531,0.0228985,0.0147503,0.0157404,0.0149341,0.0149609
1.6931601,0.0275017,0.0268858,0.0264376,0.0251717,0.0232611,0.0207405,0.0134753,0.0138676,0.0136182,0.0134201
1.72364,0.0287962,0.0274327,0.0264147,0.0260324,0.023429,0.0205157,0.0135658,0.0132421,0.0137991,0.0135383
1.81508,0.0270628,0.0263112,0.025162,0.0247905,0.0223822,0.021596,0.0127532,0.0136429,0.0132275,0.0129765
